Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;Закуп подтвержден;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
3369;02112;1;2020-03-17;00000015964;Труба 219х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;261.016;0.0;0.0;0.0;0.0;СтройКонтракт ООО;07/02-20 от 05.02.2020, Спецификация №1 от 20.01.2020;0;0.0;0;Фундамент ФП.273.1.L.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;02112-1;0;0.0;0.0;0.0;0.0;0.0
2687;0220;2;2020-03-17;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.11;0.0;0.11;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.11;0.0;0.0;0.0
2688;0220;2;2020-03-17;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;403.7;0.0;403.7;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;403.7
2689;0220;2;2020-03-17;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;402.155;0.0;402.155;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;402.155
2690;0220;2;2020-03-17;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;134.35;0.0;134.35;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;134.35
2691;0220;2;2020-03-17;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1461.295;0.0;1461.295;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;1461.295
2692;0220;2;2020-03-17;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;369.59;0.0;369.59;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;369.59
2693;0220;2;2020-03-17;00000014953;Круг 10 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.765;0.0;0.765;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.765;0.0;0.0;0.0
2694;0220;2;2020-03-17;00000015029;Круг 20 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;258.38;0.0;258.38;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;258.38;0.0;0.0;0.0
2695;0220;2;2020-03-17;00000015121;Круг 12 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;395.335;0.0;395.335;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;395.335
2696;0220;2;2020-03-17;00000015427;Круг 24 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;112.645;0.0;112.645;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;42.05999999999999;0.0;0.0;70.58500000000001
2697;0220;2;2020-03-17;00000010893;Лист ПВ 406 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005;279.79;0.0;279.79;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;279.79
2698;0220;2;2020-03-17;00000013077;Лист ромб 4 ГОСТ 8568-77 ст3 ГОСТ 380-2005;346.52;0.0;346.52;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;346.52;0.0;0.0;0.0
2699;0220;2;2020-03-17;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2484.57;0.0;2484.57;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;2484.57
2700;0220;2;2020-03-17;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3464.13;0.0;3464.13;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;3464.13
2701;0220;2;2020-03-17;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1131.245;0.0;1131.245;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;1131.245;0.0
2702;0220;2;2020-03-17;00000012038;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;86.265;0.0;86.265;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;86.265
2703;0220;2;2020-03-17;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1198.875;0.0;1198.875;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;1198.875
2704;0220;2;2020-03-17;00000015135;Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;190.36;0.0;190.36;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;190.36
2705;0220;2;2020-03-17;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1873.61;0.0;1873.61;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;1873.61;0.0
2706;0220;2;2020-03-17;00000015165;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;163.995;0.0;163.995;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;163.995
2707;0220;2;2020-03-17;00000015428;Уголок 35х35х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;114.6;0.0;114.6;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;114.6
2708;0220;2;2020-03-17;00000015431;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;947.73;0.0;947.73;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;947.73
2709;0220;2;2020-03-17;00000015476;Уголок 25х25х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;272.195;0.0;272.195;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;272.195;0.0;0.0;0.0
2710;0220;2;2020-03-17;00000013009;Швеллер 10 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;819.74;0.0;819.74;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;819.74
2711;0220;2;2020-03-17;00000013501;Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;731.465;0.0;731.465;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;731.465
2712;0220;2;2020-03-17;00000015195;Швеллер 16 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;1170.71;0.0;1170.71;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;1170.71
2713;0220;2;2020-03-17;00000015910;Швеллер 8 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;25.775;0.0;25.775;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;25.775
2714;0220;2;2020-03-17;00000000659;Шайба 20 Гл ГОСТ 11371-78;5.0;0.0;5.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;5.0
2715;0220;2;2020-03-17;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;277.41;0.0;277.41;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;277.41
2716;0220;2;2020-03-17;00-00001667;Круг 14 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19821-2014;6.39;0.0;6.39;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;0220-2;1;0.0;0.0;0.0;0.0;6.39
4428;02270;1;2020-03-17;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;124.859;0.0;124.859;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;124.859
4429;02270;1;2020-03-17;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;59.818;0.0;59.818;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;59.818
4430;02270;1;2020-03-17;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;241.862;0.0;241.862;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;241.862
4431;02270;1;2020-03-17;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;104.623;0.0;104.623;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;104.623
4432;02270;1;2020-03-17;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;10.558;0.0;10.558;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;10.558
4433;02270;1;2020-03-17;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;97.297;0.0;97.297;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;97.297
4434;02270;1;2020-03-17;00000015427;Круг 24 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;67.587;0.0;67.587;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;67.587
4435;02270;1;2020-03-17;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;89.448;0.0;89.448;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;89.448
4436;02270;1;2020-03-17;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;133.729;0.0;133.729;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;133.729
4437;02270;1;2020-03-17;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1190.432;0.0;1190.432;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;1190.432
4438;02270;1;2020-03-17;00000015165;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1452.166;0.0;1452.166;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;1452.166
4439;02270;1;2020-03-17;00000015428;Уголок 35х35х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1237.845;0.0;1237.845;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;1237.845
4440;02270;1;2020-03-17;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2139.853;0.0;2139.853;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №86 от 10.02.2020;0;0.0;0;Портал   ПС-35 ПР-1132-2017-Р-АС-01 изм.3;02270-1;1;0.0;0.0;0.0;0.0;2139.853
2081;921592;1;2020-03-17;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;14.196;0.0;14.196;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Лестница ЛГВ 45-12.9с Проект: 1.450.3-7.94;921592-1;1;0.0;0.0;0.0;0.0;14.196
2082;921592;1;2020-03-17;00000010893;Лист ПВ 406 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005;131.25;0.0;131.25;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Лестница ЛГВ 45-12.9с Проект: 1.450.3-7.94;921592-1;1;0.0;0.0;0.0;0.0;131.25
2083;921592;1;2020-03-17;00000014957;Уголок 63х63х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;18.708;0.0;18.708;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Лестница ЛГВ 45-12.9с Проект: 1.450.3-7.94;921592-1;1;0.0;18.708;0.0;0.0;0.0
2084;921592;1;2020-03-17;00-00001934;Швеллер 16 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19821-2014;324.0;0.0;324.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Лестница ЛГВ 45-12.9с Проект: 1.450.3-7.94;921592-1;1;0.0;0.0;0.0;0.0;324.0
2085;921593;1;2020-03-17;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;83.868;0.0;83.868;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Ограждение стремянок ОСГ-12с Проект: 1.450.3-7.94;921593-1;1;0.0;0.0;0.0;0.0;83.868
2086;921594;1;2020-03-17;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;41.678;0.0;41.678;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Ограждение стремянок ОСГ-18с Проект: 1.450.3-7.94;921594-1;1;0.0;0.0;0.0;0.0;41.678
2092;921596;1;2020-03-17;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;18.066;0.0;18.066;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Лестница ЛГВ 45-24.9с Проект: 1.450.3-7.94;921596-1;1;0.0;0.0;0.0;0.0;18.066
2093;921596;1;2020-03-17;00000010893;Лист ПВ 406 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005;288.75;0.0;288.75;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Лестница ЛГВ 45-24.9с Проект: 1.450.3-7.94;921596-1;1;0.0;0.0;0.0;0.0;288.75
2094;921596;1;2020-03-17;00000014957;Уголок 63х63х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;18.708;0.0;18.708;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Лестница ЛГВ 45-24.9с Проект: 1.450.3-7.94;921596-1;1;0.0;18.708;0.0;0.0;0.0
2095;921596;1;2020-03-17;00-00001934;Швеллер 16 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19821-2014;645.336;0.0;645.336;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518, Спецификация №  14(1908) от 18.11.2019;0;0.0;0;Лестница ЛГВ 45-24.9с Проект: 1.450.3-7.94;921596-1;1;0.0;0.0;0.0;0.0;645.336
