Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Изделие;Заказ-Партия;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
2055;287;1;2020-02-05;15205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;531.27529412;0.0;531.27529412;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;531.27529412;0.0;0.0;0.0
2056;287;1;2020-02-05;11275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2463.37826087;1533.0;930.37826087;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;930.37826087;0.0;0.0;0.0
2057;287;1;2020-02-05;11291;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1489.5;1489.5;0.0;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;0.0;0.0;0.0;0.0
2058;287;1;2020-02-05;15135;Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;180.20430108;0.0;180.20430108;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;180.20430108;0.0;0.0;0.0
2059;287;1;2020-02-05;15136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;556.47826087;0.0;556.47826087;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;556.47826087;0.0;0.0;0.0
2060;287;1;2020-02-05;15165;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1103.42272727;0.0;1103.42272727;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;1103.42272727;0.0;0.0;0.0
2061;287;1;2020-02-05;15232;Уголок 140х140х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1110.35294118;0.0;1110.35294118;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;1110.35294118;0.0;0.0;0.0
2062;287;1;2020-02-05;15233;Уголок 180х180х11 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1312.0;0.0;1312.0;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;1312.0;0.0;0.0;0.0
2063;287;1;2020-02-05;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2739.46888889;0.0;2739.46888889;0.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 (Тулун) от 17.01.2020;Анкерно-угловая опора У110-2+9 Проект: 3078тм;287-1;0.0;2739.46888889;0.0;0.0;0.0
884;921722;1;2020-02-05;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.37777778;0.0;0.37777778;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.0;0.0;0.0;0.37777778
885;921722;1;2020-02-05;11269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;796.8;797.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.0;0.0;0.0;0.0
886;921722;1;2020-02-05;11280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;5188.84155844;5189.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.0;0.0;0.0;0.0
887;921722;1;2020-02-05;11726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1010.62068966;1011.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.0;0.0;0.0;0.0
888;921722;1;2020-02-05;14979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;82.99090909;83.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.0;0.0;0.0;0.0
889;921722;1;2020-02-05;11270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;43.17634409;43.0;0.17634409;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.17634409;0.0;0.0;0.0
890;921722;1;2020-02-05;14228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;63.46666667;63.461;0.00566667;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.00566667;0.0;0.0;0.0
891;921722;1;2020-02-05;11268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;113.13225806;113.135;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.0;0.0;0.0;0.0
892;921722;1;2020-02-05;11283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2447.04946237;2447.048;0.00146237;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.00146237;0.0;0.0;0.0
893;921722;1;2020-02-05;12036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3531.19565217;3257.0;274.19565217;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;274.19565217;0.0;0.0;0.0
894;921722;1;2020-02-05;11266;Швеллер 18 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;361.68842105;361.692;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;0.0;0.0;0.0;0.0
895;921722;1;2020-02-05;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3685.44888889;3210.0;475.44888889;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;0.0;475.44888889;0.0;0.0;0.0
487;921991;4;2020-02-05;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.48888889;0.0;0.48888889;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;0.0;0.0;0.0;0.48888889
488;921991;4;2020-02-05;13208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1793.25714286;1971.745;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;0.0;0.0;0.0;0.0
489;921991;4;2020-02-05;13211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;3012.70588235;226.667;2786.03888235;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;2786.03888235;0.0;0.0;0.0
490;921991;4;2020-02-05;13216;Уголок 40х40х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;2692.6344086;0.0;2692.6344086;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;2692.6344086;0.0;0.0;0.0
491;921991;4;2020-02-05;13217;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5699.63225806;0.0;5699.63225806;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;5699.63225806;0.0;0.0;0.0
492;921991;4;2020-02-05;13218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;27925.07311828;0.0;27925.07311828;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;912.9989569899999;0.0;0.0;27012.074161290002
493;921991;4;2020-02-05;13219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;9240.09565217;0.0;9240.09565217;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;9240.09565217;0.0;0.0;0.0
494;921991;4;2020-02-05;13220;Уголок 90х90х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;11178.93333333;694.0;10484.93333333;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;10484.93333333;0.0;0.0;0.0
495;921991;4;2020-02-05;14538;Уголок 100х100х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5454.56521739;5309.0;145.56521739;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;145.56521739;0.0;0.0;0.0
496;921991;4;2020-02-05;14788;Уголок 80х80х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;10243.2;10032.0;211.2;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;211.2;0.0;0.0;0.0
497;921991;4;2020-02-05;15447;Уголок 45х45х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1615.41505376;0.0;1615.41505376;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;0.0;1615.41505376;0.0;0.0;0.0
2103;2134;1;2020-02-06;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.17777778;0.0;0.17777778;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";2134-1;0.0;0.0;0.0;0.0;0.17777778
2104;2134;1;2020-02-06;11269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;134.73882353;0.0;134.73882353;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";2134-1;0.0;134.73882353;0.0;0.0;0.0
2105;2134;1;2020-02-06;11289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;607.47906977;607.48;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";2134-1;0.0;0.0;0.0;0.0;0.0
2106;2134;1;2020-02-06;11726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;63.70574713;83.333;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";2134-1;0.0;0.0;0.0;0.0;0.0
2107;2134;1;2020-02-06;14979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;78.83636364;78.84;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";2134-1;0.0;0.0;0.0;0.0;0.0
2108;2134;1;2020-02-06;15205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;240.48941176;53.75;186.73941176;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";2134-1;0.0;186.73941176;0.0;0.0;0.0
2109;2134;1;2020-02-06;11270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2565.93548387;2565.936;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";2134-1;0.0;0.0;0.0;0.0;0.0
